,time,close,change,last_close
134,2016-04-06 10:00,421.94,-0.0016116035455278164,422.62
135,2016-04-06 11:00,422.56,0.0014672472548277276,421.94
136,2016-04-06 12:00,422.38,-0.00042615654150292824,422.56
137,2016-04-06 13:00,421.96,-0.000995355009953588,422.38
138,2016-04-06 14:00,422.0,9.47867298578684e-05,421.96
139,2016-04-06 15:00,421.47,-0.0012575034996559012,422.0
140,2016-04-06 16:00,421.62,0.000355770599117635,421.47
141,2016-04-06 17:00,421.6,-4.7438330170734844e-05,421.62
142,2016-04-06 18:00,421.68,0.00018971732119138702,421.6
143,2016-04-06 19:00,421.46,-0.0005219949698667187,421.68
144,2016-04-06 20:00,421.85,0.0009244992295840777,421.46
145,2016-04-06 21:00,421.91,0.00014221042402408633,421.85
146,2016-04-06 22:00,421.74,-0.00040309195238776474,421.91
147,2016-04-06 23:00,421.15,-0.0014009260358542844,421.74
148,2016-04-07 00:00,420.05,-0.0026187358647779212,421.15
149,2016-04-07 01:00,420.73,0.00161623844270674,420.05
150,2016-04-07 02:00,421.75,0.0024184943687017946,420.73
151,2016-04-07 03:00,421.48,-0.0006405997912118767,421.75
152,2016-04-07 04:00,421.56,0.00018977132555267123,421.48
153,2016-04-07 05:00,421.56,0.0,421.56
154,2016-04-07 06:00,421.32,-0.0005696382796924169,421.56
155,2016-04-07 07:00,420.35,-0.0023076008088496977,421.32
156,2016-04-07 08:00,421.29,0.0022312421372451224,420.35
157,2016-04-07 09:00,420.85,-0.0010455031483901573,421.29
158,2016-04-07 10:00,421.22,0.0008784008356678328,420.85
159,2016-04-07 11:00,421.36,0.0003322574520599638,421.22
160,2016-04-07 12:00,422.21,0.002013216172047005,421.36
161,2016-04-07 13:00,422.42,0.0004971355522940116,422.21
162,2016-04-07 14:00,422.15,-0.000639583086580691,422.42
163,2016-04-07 15:00,421.52,-0.0014945910039855653,422.15
164,2016-04-07 16:00,421.94,0.0009954021898848555,421.52
165,2016-04-07 17:00,422.06,0.00028431976496233843,421.94
166,2016-04-07 18:00,421.48,-0.0013761032551959382,422.06
167,2016-04-07 19:00,421.99,0.0012085594445365789,421.48
168,2016-04-07 20:00,421.86,-0.00030815910491631214,421.99
169,2016-04-07 21:00,421.6,-0.0006166982922200923,421.86
170,2016-04-07 22:00,422.01,0.0009715409587449781,421.6
171,2016-04-07 23:00,422.1,0.00021321961620476623,422.01
172,2016-04-08 00:00,422.72,0.0014666919000757108,422.1
173,2016-04-08 01:00,422.13,-0.0013976737024140237,422.72
174,2016-04-08 02:00,422.14,2.3688823612997834e-05,422.13
175,2016-04-08 03:00,422.9,0.0017971151572475548,422.14
176,2016-04-08 04:00,422.93,7.093372425703913e-05,422.9
177,2016-04-08 05:00,422.89,-9.458724491007228e-05,422.93
178,2016-04-08 06:00,423.14,0.0005908210048683651,422.89
179,2016-04-08 07:00,423.22,0.00018902698360200588,423.14
180,2016-04-08 08:00,423.3,0.00018899125915422651,423.22
181,2016-04-08 09:00,424.01,0.0016744888092261492,423.3
182,2016-04-08 10:00,423.74,-0.0006371831783640483,424.01
183,2016-04-08 11:00,424.26,0.001225663508226045,423.74
184,2016-04-08 12:00,424.02,-0.0005660110372152472,424.26
185,2016-04-08 13:00,424.5,0.0011307420494700074,424.02
186,2016-04-08 14:00,423.08,-0.003356339226623844,424.5
187,2016-04-08 15:00,418.65,-0.010581631434372404,423.08
188,2016-04-08 16:00,420.03,0.0032854796085993753,418.65
189,2016-04-08 17:00,419.55,-0.001144082946013494,420.03
190,2016-04-08 18:00,419.84,0.0006907393292682061,419.55
191,2016-04-08 19:00,419.48,-0.0008582053971582836,419.84
192,2016-04-08 20:00,418.53,-0.0022698492342246566,419.48
193,2016-04-08 21:00,417.05,-0.0035487351636493496,418.53
194,2016-04-08 22:00,417.21,0.0003834999161093171,417.05
195,2016-04-08 23:00,417.81,0.0014360594528614028,417.21
196,2016-04-09 00:00,419.2,0.003315839694656456,417.81
197,2016-04-09 01:00,417.82,-0.0033028576899143064,419.2
198,2016-04-09 02:00,417.38,-0.0010541952177871429,417.82
199,2016-04-09 03:00,417.24,-0.0003355382993001303,417.38
200,2016-04-09 04:00,417.71,0.0011251825429124762,417.24
201,2016-04-09 05:00,417.67,-9.576938731525754e-05,417.71
202,2016-04-09 06:00,418.39,0.0017208824302683394,417.67
203,2016-04-09 07:00,418.97,0.001384347327971074,418.39
204,2016-04-09 08:00,419.0,7.159904534599694e-05,418.97
205,2016-04-09 09:00,419.18,0.0004294098000858982,419.0
206,2016-04-09 10:00,418.92,-0.0006206435596295019,419.18
207,2016-04-09 11:00,418.48,-0.0010514242018734414,418.92
208,2016-04-09 12:00,419.11,0.0015031853212760264,418.48
209,2016-04-09 13:00,419.12,2.3859515174629952e-05,419.11
210,2016-04-09 14:00,419.09,-7.15836693789629e-05,419.12
211,2016-04-09 15:00,419.15,0.00014314684480496784,419.09
212,2016-04-09 16:00,419.13,-4.7717891823495834e-05,419.15
213,2016-04-09 17:00,419.08,-0.00011930896248928932,419.13
214,2016-04-09 18:00,419.11,7.158025339416754e-05,419.08
215,2016-04-09 19:00,419.46,0.0008344061412291181,419.11
216,2016-04-09 20:00,419.85,0.0009289031797071411,419.46
217,2016-04-09 21:00,420.29,0.001046896190725446,419.85
218,2016-04-09 22:00,420.07,-0.0005237222367701271,420.29
219,2016-04-09 23:00,420.0,-0.00016666666666665043,420.07
220,2016-04-10 00:00,420.92,0.0021856884918749785,420.0
221,2016-04-10 01:00,420.89,-7.127753094639825e-05,420.92
222,2016-04-10 02:00,420.81,-0.00019010955062851188,420.89
223,2016-04-10 03:00,421.01,0.0004750480986199583,420.81
224,2016-04-10 04:00,420.7,-0.0007368671262182132,421.01
225,2016-04-10 05:00,420.43,-0.0006421996527364408,420.7
226,2016-04-10 06:00,422.16,0.004097972332764871,420.43
227,2016-04-10 07:00,422.1,-0.0001421464108031326,422.16
228,2016-04-10 08:00,422.22,0.00028421202216854846,422.1
229,2016-04-10 09:00,422.6,0.0008991954566966291,422.22
230,2016-04-10 10:00,422.84,0.0005675905779962924,422.6
231,2016-04-10 11:00,422.95,0.00026007802340705436,422.84
232,2016-04-10 12:00,423.74,0.0018643507811394262,422.95
233,2016-04-10 13:00,423.72,-4.72009817803781e-05,423.74
234,2016-04-10 14:00,423.77,0.00011798853151462947,423.72
235,2016-04-10 15:00,423.13,-0.0015125375180204343,423.77
236,2016-04-10 16:00,423.56,0.0010152044574558666,423.13
237,2016-04-10 17:00,423.26,-0.0007087841988376208,423.56
238,2016-04-10 18:00,423.3,9.44956295771804e-05,423.26
239,2016-04-10 19:00,423.4,0.0002361832782238212,423.3
240,2016-04-10 20:00,423.32,-0.0001889823301520932,423.4
241,2016-04-10 21:00,423.47,0.0003542163553499282,423.32
242,2016-04-10 22:00,423.93,0.0010850848017360873,423.47
243,2016-04-10 23:00,423.08,-0.00200907629762698,423.93
244,2016-04-11 00:00,423.28,0.00047250047250044566,423.08
245,2016-04-11 01:00,423.55,0.0006374690119231227,423.28
246,2016-04-11 02:00,421.87,-0.003982269419489432,423.55
247,2016-04-11 03:00,421.94,0.0001659003649807868,421.87
248,2016-04-11 04:00,421.05,-0.0021137632110200364,421.94
249,2016-04-11 05:00,420.78,-0.0006416654783973541,421.05
250,2016-04-11 06:00,421.08,0.0007124536905101439,420.78
251,2016-04-11 07:00,420.74,-0.000808100014260529,421.08
252,2016-04-11 08:00,422.83,0.004942884847338114,420.74
253,2016-04-11 09:00,422.7,-0.00030754672344451253,422.83
254,2016-04-11 10:00,423.21,0.0012050754944353652,422.7
255,2016-04-11 11:00,422.6,-0.001443445338381346,423.21
256,2016-04-11 12:00,422.25,-0.0008288928359976856,422.6
257,2016-04-11 13:00,422.12,-0.00030796929782999017,422.25
258,2016-04-11 14:00,423.03,0.002151147672741811,422.12
259,2016-04-11 15:00,423.13,0.00023633398719075165,423.03
260,2016-04-11 16:00,423.39,0.0006140910271853159,423.13
261,2016-04-11 17:00,423.19,-0.00047260095937992066,423.39
262,2016-04-11 18:00,423.27,0.00018900465423957305,423.19
263,2016-04-11 19:00,423.94,0.0015804123224985043,423.27
264,2016-04-11 20:00,424.5,0.0013191990577149642,423.94
265,2016-04-11 21:00,424.05,-0.0010611956137247698,424.5
266,2016-04-11 22:00,424.25,0.000471420153211523,424.05
267,2016-04-11 23:00,428.0,0.008761682242990653,424.25
268,2016-04-12 00:00,428.2,0.0004670714619336493,428.0
269,2016-04-12 01:00,427.89,-0.0007244852649045369,428.2
270,2016-04-12 02:00,425.51,-0.005593288054334788,427.89
271,2016-04-12 03:00,426.13,0.00145495506066225,425.51
272,2016-04-12 04:00,426.34,0.0004925646197869764,426.13
273,2016-04-12 05:00,426.4,0.0001407129455909997,426.34
274,2016-04-12 06:00,426.32,-0.000187652467629912,426.4
275,2016-04-12 07:00,426.37,0.00011726903862844799,426.32
276,2016-04-12 08:00,427.21,0.001966246108471185,426.37
277,2016-04-12 09:00,428.25,0.002428488032691233,427.21
278,2016-04-12 10:00,426.75,-0.0035149384885764497,428.25
279,2016-04-12 11:00,427.42,0.0015675448037059938,426.75
280,2016-04-12 12:00,427.08,-0.0007961037744685582,427.42
281,2016-04-12 13:00,427.32,0.0005616399887672215,427.08
282,2016-04-12 14:00,427.54,0.000514571735977984,427.32
283,2016-04-12 15:00,426.38,-0.002720577888268739,427.54
284,2016-04-12 16:00,426.98,0.0014052180429997253,426.38
285,2016-04-12 17:00,427.74,0.0017767802870902673,426.98
286,2016-04-12 18:00,427.27,-0.0011000070213214766,427.74
287,2016-04-12 19:00,427.8,0.0012388966806919813,427.27
288,2016-04-12 20:00,427.92,0.00028042624789681377,427.8
289,2016-04-12 21:00,428.5,0.001353558926487711,427.92
290,2016-04-12 22:00,429.2,0.0016309412861136735,428.5
291,2016-04-12 23:00,428.97,-0.000536168030398306,429.2
292,2016-04-13 00:00,428.39,-0.001353906487079626,428.97
293,2016-04-13 01:00,427.68,-0.0016601197156752233,428.39
294,2016-04-13 02:00,428.95,0.002960718032404667,427.68
295,2016-04-13 03:00,427.97,-0.0022898801317848476,428.95
296,2016-04-13 04:00,426.08,-0.004435786706721844,427.97
297,2016-04-13 05:00,425.66,-0.0009867030023961824,426.08
298,2016-04-13 06:00,425.83,0.00039922034614742755,425.66
299,2016-04-13 07:00,425.88,0.00011740396355783641,425.83
300,2016-04-13 08:00,424.41,-0.003463631865413092,425.88
301,2016-04-13 09:00,424.72,0.0007298926351478675,424.41
302,2016-04-13 10:00,425.9,0.0027706034280346324,424.72
303,2016-04-13 11:00,425.95,0.00011738466956218188,425.9
304,2016-04-13 12:00,426.0,0.00011737089201880602,425.95
305,2016-04-13 13:00,426.54,0.0012660008440006105,426.0
306,2016-04-13 14:00,426.11,-0.0010091290981202197,426.54
307,2016-04-13 15:00,424.73,-0.003249122972241178,426.11
308,2016-04-13 16:00,425.59,0.0020207241711505367,424.73
309,2016-04-13 17:00,425.73,0.00032884692175802314,425.59
310,2016-04-13 18:00,425.8,0.00016439643024892715,425.73
311,2016-04-13 19:00,425.58,-0.0005169415856008913,425.8
312,2016-04-13 20:00,426.4,0.0019230769230769071,425.58
313,2016-04-13 21:00,426.73,0.0007733227099103436,426.4
314,2016-04-13 22:00,427.63,0.002104623155531598,426.73
315,2016-04-13 23:00,427.79,0.00037401528787495033,427.63
316,2016-04-14 00:00,425.75,-0.004791544333529114,427.79
317,2016-04-14 01:00,425.51,-0.0005640290474959674,425.75
318,2016-04-14 02:00,425.32,-0.00044672246778895355,425.51
319,2016-04-14 03:00,425.24,-0.00018812905653274405,425.32
320,2016-04-14 04:00,425.02,-0.0005176227001082944,425.24
321,2016-04-14 05:00,425.53,0.0011985053932742483,425.02
322,2016-04-14 06:00,425.54,2.3499553508595545e-05,425.53
323,2016-04-14 07:00,425.5,-9.400705052883776e-05,425.54
324,2016-04-14 08:00,425.44,-0.0001410304625799226,425.5
325,2016-04-14 09:00,425.64,0.00046988065031479333,425.44
326,2016-04-14 10:00,425.97,0.0007747024438341689,425.64
327,2016-04-14 11:00,426.07,0.00023470321778103572,425.97
328,2016-04-14 12:00,425.41,-0.0015514444888459795,426.07
329,2016-04-14 13:00,425.61,0.00046991377082302723,425.41
330,2016-04-14 14:00,425.98,0.0008685853795952968,425.61
331,2016-04-14 15:00,425.91,-0.00016435397149630948,425.98
332,2016-04-14 16:00,425.92,2.347858752815295e-05,425.91
333,2016-04-14 17:00,425.87,-0.00011740672036070013,425.92
334,2016-04-14 18:00,425.43,-0.0010342477023247015,425.87
335,2016-04-14 19:00,426.32,0.0020876337023831544,425.43
336,2016-04-14 20:00,426.71,0.0009139696749548555,426.32
337,2016-04-14 21:00,426.81,0.00023429629108976532,426.71
338,2016-04-14 22:00,427.45,0.0014972511404842354,426.81
339,2016-04-14 23:00,427.72,0.0006312540914617942,427.45
340,2016-04-15 00:00,428.04,0.0007475936828333641,427.72
341,2016-04-15 01:00,427.42,-0.0014505638482055227,428.04
342,2016-04-15 02:00,426.15,-0.0029801713011851196,427.42
343,2016-04-15 03:00,426.38,0.000539424926122281,426.15
344,2016-04-15 04:00,426.81,0.0010074740516857778,426.38
345,2016-04-15 05:00,427.63,0.0019175455417065996,426.81
346,2016-04-15 06:00,427.91,0.0006543432030100477,427.63
347,2016-04-15 07:00,429.25,0.003121723937099534,427.91
348,2016-04-15 08:00,429.98,0.0016977533838783622,429.25
349,2016-04-15 09:00,429.9,-0.000186089788322961,429.98
350,2016-04-15 10:00,429.46,-0.001024542448656447,429.9
351,2016-04-15 11:00,429.88,0.000977016841909407,429.46
352,2016-04-15 12:00,428.39,-0.0034781390788767457,429.88
353,2016-04-15 13:00,429.81,0.0033037853935460226,428.39
354,2016-04-15 14:00,430.89,0.0025064401587411734,429.81
355,2016-04-15 15:00,430.75,-0.0003250145095762887,430.89
356,2016-04-15 16:00,431.0,0.000580046403712297,430.75
357,2016-04-15 17:00,430.14,-0.0019993490491468213,431.0
358,2016-04-15 18:00,430.29,0.0003486021055567968,430.14
359,2016-04-15 19:00,430.93,0.0014851600027846433,430.29
360,2016-04-15 20:00,430.93,0.0,430.93
361,2016-04-15 21:00,430.93,0.0,430.93
362,2016-04-15 22:00,430.93,0.0,430.93
363,2016-04-15 23:00,431.56,0.0014598201872277213,430.93
364,2016-04-16 00:00,431.82,0.0006021027279884927,431.56
365,2016-04-16 01:00,432.63,0.0018722696068233877,431.82
366,2016-04-16 02:00,433.73,0.0025361399949277723,432.63
367,2016-04-16 03:00,434.88,0.0026444076526857463,433.73
368,2016-04-16 04:00,433.59,-0.002975160866256188,434.88
369,2016-04-16 05:00,434.01,0.0009677196377964008,433.59
370,2016-04-16 06:00,433.09,-0.002124269782262384,434.01
371,2016-04-16 07:00,432.36,-0.001688407808307802,433.09
372,2016-04-16 08:00,431.08,-0.0029692864433516508,432.36
373,2016-04-16 09:00,430.93,-0.00034808437565260545,431.08
374,2016-04-16 10:00,431.69,0.0017605225972341053,430.93
375,2016-04-16 11:00,431.83,0.0003242016534284009,431.69
376,2016-04-16 12:00,431.87,9.26204644916768e-05,431.83
377,2016-04-16 13:00,432.23,0.0008328898965828693,431.87
378,2016-04-16 14:00,432.67,0.0010169413178634935,432.23
379,2016-04-16 15:00,432.61,-0.00013869304916669118,432.67
380,2016-04-16 16:00,433.3,0.0015924301869374513,432.61
381,2016-04-16 17:00,433.68,0.0008762220992436715,433.3
382,2016-04-16 18:00,433.83,0.00034575755480252004,433.68
383,2016-04-16 19:00,433.39,-0.001015251851680929,433.83
384,2016-04-16 20:00,433.55,0.00036904624610777304,433.39
385,2016-04-16 21:00,433.79,0.0005532630996565367,433.55
386,2016-04-16 22:00,434.0,0.0004838709677418883,433.79
387,2016-04-16 23:00,433.92,-0.00018436578171087778,434.0
388,2016-04-17 00:00,433.69,-0.0005303327261408338,433.92
389,2016-04-17 01:00,433.68,-2.3058476295865397e-05,433.69
390,2016-04-17 02:00,433.97,0.000668248957301243,433.68
391,2016-04-17 03:00,434.49,0.0011968054500678539,433.97
392,2016-04-17 04:00,434.88,0.0008967991169977612,434.49
393,2016-04-17 05:00,434.19,-0.0015891660333033873,434.88
394,2016-04-17 06:00,434.46,0.0006214611241540805,434.19
395,2016-04-17 07:00,434.75,0.0006670500287522035,434.46
396,2016-04-17 08:00,432.98,-0.004087948635040838,434.75
397,2016-04-17 09:00,430.09,-0.00671952382059579,432.98
398,2016-04-17 10:00,431.7,0.0037294417419504603,430.09
399,2016-04-17 11:00,431.3,-0.0009274287039183336,431.7
400,2016-04-17 12:00,431.79,0.0011348109034484567,431.3
401,2016-04-17 13:00,431.27,-0.0012057411830176889,431.79
402,2016-04-17 14:00,430.93,-0.0007889912514793006,431.27
403,2016-04-17 15:00,431.63,0.0016217593772443729,430.93
404,2016-04-17 16:00,431.54,-0.0002085554062195277,431.63
405,2016-04-17 17:00,430.18,-0.0031614672927612014,431.54
406,2016-04-17 18:00,430.37,0.0004414805864721001,430.18
407,2016-04-17 19:00,431.0,0.0014617169373549778,430.37
408,2016-04-17 20:00,431.42,0.0009735292754161047,431.0
409,2016-04-17 21:00,431.6,0.0004170528266913967,431.42
410,2016-04-17 22:00,431.81,0.00048632500405266095,431.6
411,2016-04-17 23:00,432.49,0.001572290688802069,431.81
412,2016-04-18 00:00,433.3,0.0018693745672744109,432.49
413,2016-04-18 01:00,434.03,0.0016819113886136013,433.3
414,2016-04-18 02:00,433.7,-0.0007608946276227441,434.03
415,2016-04-18 03:00,430.36,-0.007760944325680767,433.7
416,2016-04-18 04:00,430.37,2.3235820340615994e-05,430.36
417,2016-04-18 05:00,430.08,-0.0006742931547619523,430.37
418,2016-04-18 06:00,430.39,0.000720276958107768,430.08
419,2016-04-18 07:00,430.16,-0.0005346847684581582,430.39
420,2016-04-18 08:00,429.41,-0.0017465825202021377,430.16
421,2016-04-18 09:00,429.26,-0.00034943856869970206,429.41
422,2016-04-18 10:00,429.52,0.0006053268765132961,429.26
423,2016-04-18 11:00,429.09,-0.0010021207672050313,429.52
424,2016-04-18 12:00,429.0,-0.0002097902097901515,429.09
425,2016-04-18 13:00,429.38,0.0008849969723787681,429.0
426,2016-04-18 14:00,430.26,0.002045274950030204,429.38
427,2016-04-18 15:00,429.54,-0.0016762117614191236,430.26
428,2016-04-18 16:00,429.99,0.0010465359659526702,429.54
429,2016-04-18 17:00,429.73,-0.0006050310660181763,429.99
430,2016-04-18 18:00,429.51,-0.0005122115899514034,429.73
431,2016-04-18 19:00,430.97,0.0033877068009375046,429.51
432,2016-04-18 20:00,430.69,-0.00065011957556486,430.97
433,2016-04-18 21:00,431.18,0.0011364163458416649,430.69
434,2016-04-18 22:00,431.29,0.0002550488070672022,431.18
435,2016-04-18 23:00,430.78,-0.0011838989739543335,431.29
436,2016-04-19 00:00,431.08,0.0006959265101605535,430.78
437,2016-04-19 01:00,432.2,0.002591392873669608,431.08
438,2016-04-19 02:00,431.88,-0.0007409465592293998,432.2
439,2016-04-19 03:00,430.02,-0.004325380214873759,431.88
440,2016-04-19 04:00,430.08,0.00013950892857143388,430.02
441,2016-04-19 05:00,429.9,-0.0004187020237264639,430.08
442,2016-04-19 06:00,430.07,0.0003952844885716649,429.9
443,2016-04-19 07:00,430.26,0.0004415934551201546,430.07
444,2016-04-19 08:00,430.69,0.000998397919617374,430.26
445,2016-04-19 09:00,430.29,-0.0009296056148178606,430.69
446,2016-04-19 10:00,430.23,-0.00013946028868280286,430.29
